"descrip"|"result"|"year"|"cohort"|"hospital"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"1"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"1"|"2023"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Arritmia)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Daño miocárdico después Cirg.NoCardíaca)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Delirium)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Edema pulmonar cardiogénico)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Embolia pulmonar)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Enfermedad venosa profunda)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Eventos adversos rel. transfusión)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Fallo renal agudo)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Hemorragia postoperatoria)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ictus)"|"1"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infarto agudo de miocardio)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de localización quirúrgica)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección de origen desconocido)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección del tracto urinario)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Infección sanguínea Conf.Lab)"|"1"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Neumonía)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Paro cardíaco)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Ruptura anastomótica)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (SDRA)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Sangrado gastrointestinal)"|"0"|"2024"|"hdig"|"Hospital C"
"Nº episodios con complicaciones postoperatorias a 30 días (Íleo paralítico)"|"0"|"2024"|"hdig"|"Hospital C"
"Promedio  de la 1º Hb antes de la cirugía"|"23.55"|"2025"|"hist_no_onco"|"Hospital B"
"Promedio  de la 1º Hb antes de la cirugía"|"20.87"|"2024"|"hist_no_onco"|"Hospital B"
"Promedio  de la 1º Hb antes de la cirugía"|"24.54"|"2022"|"hist_no_onco"|"Hospital B"
"Promedio  de la 1º Hb antes de la cirugía"|"24.45"|"2023"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"25.844"|"2023"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"22.433"|"2025"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"23.6"|"2024"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes no transfundidos"|"21.415"|"2022"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"8.5"|"2025"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"9.6"|"2023"|"hist_no_onco"|"Hospital B"
"Promedio  de Hb al alta en pacientes transfundidos"|"30.8"|"2022"|"hist_no_onco"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"2.372"|"2024"|"hist_no_onco"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"1.893"|"2025"|"hist_no_onco"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"2.322"|"2022"|"hist_no_onco"|"Hospital B"
"Promedio  de días de estancia hospitalaria"|"2.022"|"2023"|"hist_no_onco"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"31.3999996185303"|"2025"|"hist_no_onco"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"13.5499992370605"|"2024"|"hist_no_onco"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"31.3499984741211"|"2022"|"hist_no_onco"|"Hospital B"
"Mediana de la 1º Hb antes de la cirugía"|"31.1500015258789"|"2023"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes no transfundidos"|"32.0999984741211"|"2023"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes no transfundidos"|"21.7999992370605"|"2025"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes no transfundidos"|"32"|"2024"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes no transfundidos"|"13.3999996185303"|"2022"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes transfundidos"|"8.5"|"2025"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes transfundidos"|"9.30000019073486"|"2023"|"hist_no_onco"|"Hospital B"
"Mediana de Hb al alta en pacientes transfundidos"|"30.7999992370605"|"2022"|"hist_no_onco"|"Hospital B"
"Mediana de días de estancia hospitalaria"|"1.369"|"2024"|"hist_no_onco"|"Hospital B"
"Mediana de días de estancia hospitalaria"|"1.325"|"2025"|"hist_no_onco"|"Hospital B"
"Mediana de días de estancia hospitalaria"|"2.244"|"2022"|"hist_no_onco"|"Hospital B"
"Mediana de días de estancia hospitalaria"|"1.685"|"2023"|"hist_no_onco"|"Hospital B"
"Incremento de Hb post tratamiento preoperatorio (promedio)"|"11.4999990463257"|"2024"|"hist_no_onco"|"Hospital B"
"Incremento de Hb post tratamiento preoperatorio (promedio)"|"2.00000190734863"|"2025"|"hist_no_onco"|"Hospital B"
"Incremento de Hb post tratamiento preoperatorio (promedio)"|"2.5"|"2022"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (promedio)"|"24.7"|"2024"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (promedio)"|"24.992"|"2025"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (promedio)"|"24.282"|"2023"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (promedio)"|"25.479"|"2022"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la transfusión (promedio)"|"10.3"|"2025"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la transfusión (promedio)"|"9.35"|"2023"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la transfusión (promedio)"|"10.9"|"2022"|"hist_no_onco"|"Hospital B"
"Incremento de Hb post tratamiento preoperatorio (mediana)"|"11.4999990463257"|"2024"|"hist_no_onco"|"Hospital B"
"Incremento de Hb post tratamiento preoperatorio (mediana)"|"2.00000190734863"|"2025"|"hist_no_onco"|"Hospital B"
"Incremento de Hb post tratamiento preoperatorio (mediana)"|"2.5"|"2022"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (mediana)"|"32.1500015258789"|"2024"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (mediana)"|"31.7999992370605"|"2025"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (mediana)"|"31.1000003814697"|"2023"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la intervención (mediana)"|"31.25"|"2022"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la transfusión (mediana)"|"10.3000001907349"|"2025"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la transfusión (mediana)"|"9.35000038146973"|"2023"|"hist_no_onco"|"Hospital B"
"Valor de Hb previo a la transfusión (mediana)"|"10.8999996185303"|"2022"|"hist_no_onco"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"15.38"|"2025"|"hist_no_onco"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"30.77"|"2024"|"hist_no_onco"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"25"|"2022"|"hist_no_onco"|"Hospital B"
"Prevalencia anemia preoperatoria (Hb<13) en %"|"13.16"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"60.71"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"44.74"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"61.54"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes con evaluación de la anemia preoperatoria con tiempo suficiente"|"57.69"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"80"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"50"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro"|"33.33"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"50"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"28.57"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos en preoperatorio con estudio del metabolismo del hierro (Hb<13)"|"20"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos con determinación de concentración Hb reticulocitaria (Hb<13)"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"33.33"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"60"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"50"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente"|"66.67"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"37.5"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"25"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"42.86"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente (Hb<13)"|"40"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"19.23"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"3.85"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"7.89"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes anémicos tratados preoperatoriamente con tiempo suficiente 
(anémicos y no anémicos)"|"14.29"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes con Hb de control"|"100"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes con Hb de control"|"100"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes con Hb de control"|"100"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes con Hb de control"|"50"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"33.33"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"33.33"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados preoperatoriamente con un incremento de Hb de +1 pto"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con hematíes en preoperatorio"|"100"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plasma en preoperatorio"|"100"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes no transfundidos con plaquetas en preoperatorio"|"100"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"96.15"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"96.15"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"92.86"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia"|"100"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"95.83"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"96.15"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"90.91"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes intervenidos sin anemia (Hb>=13)"|"91.67"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"66.67"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"25"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"100"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados postoperatoriamente con hierro IV"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes con anestesia regional"|"3.85"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes con anestesia regional"|"3.85"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes con anestesia regional"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes con anestesia regional"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"30.77"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"19.23"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"28.57"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con antifibrinolíticos"|"34.21"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes con uso de recuperadores de sangre"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"3.85"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"3.85"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2024"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes tratados con fibrinógeno 
idem para todos, con y sin valor de conc.fibrin."|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2025"|"hist_no_onco"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2023"|"hist_no_onco"|"Hospital B"
"% de pacientes transfundidos con Hb < 8 g/dl"|"0"|"2022"|"hist_no_onco"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"100"|"2025"|"hist_no_onco"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"100"|"2022"|"hist_no_onco"|"Hospital B"
"% de transfusiones de una sola unidad de hematíes"|"66.67"|"2023"|"hist_no_onco"|"Hospital B"
"Tasa de transfusión (hematíes)"|"3.846"|"2025"|"hist_no_onco"|"Hospital B"
"Tasa de transfusión (hematíes)"|"7.895"|"2023"|"hist_no_onco"|"Hospital B"
"Tasa de transfusión (hematíes)"|"3.571"|"2022"|"hist_no_onco"|"Hospital B"
"Índice de transfusión (hematíes)"|"1"|"2025"|"hist_no_onco"|"Hospital B"
"Índice de transfusión (hematíes)"|"1"|"2022"|"hist_no_onco"|"Hospital B"
